accession,chrom,start,end,strand,methylation_percent
ENCFF959WCA,chr8,1701301,1701302,+,0
ENCFF959WCA,chr8,1701302,1701303,-,0
ENCFF959WCA,chr8,1701312,1701313,+,0
ENCFF959WCA,chr8,1701313,1701314,-,0
ENCFF959WCA,chr8,1701319,1701320,+,7
ENCFF959WCA,chr8,1701320,1701321,-,25
ENCFF959WCA,chr8,1701323,1701324,+,50
ENCFF959WCA,chr8,1701324,1701325,-,25
ENCFF959WCA,chr8,1701326,1701327,+,0
ENCFF959WCA,chr8,1701327,1701328,-,0
ENCFF959WCA,chr8,1701334,1701335,+,0
ENCFF959WCA,chr8,1701335,1701336,-,0
ENCFF959WCA,chr8,1701345,1701346,+,0
ENCFF959WCA,chr8,1701346,1701347,-,18
ENCFF959WCA,chr8,1701351,1701352,+,0
ENCFF959WCA,chr8,1701352,1701353,-,0
ENCFF959WCA,chr8,1701355,1701356,+,42
ENCFF959WCA,chr8,1701356,1701357,-,0
ENCFF959WCA,chr8,1701357,1701358,+,33
ENCFF959WCA,chr8,1701358,1701359,-,0
ENCFF959WCA,chr8,1701359,1701360,+,40
ENCFF959WCA,chr8,1701360,1701361,-,0
ENCFF959WCA,chr8,1701369,1701370,+,0
ENCFF959WCA,chr8,1701370,1701371,-,0
ENCFF959WCA,chr8,1701384,1701385,+,0
ENCFF959WCA,chr8,1701385,1701386,-,0
ENCFF959WCA,chr8,1701397,1701398,+,13
ENCFF959WCA,chr8,1701398,1701399,-,0
ENCFF959WCA,chr8,1701409,1701410,+,33
ENCFF959WCA,chr8,1701410,1701411,-,0
ENCFF959WCA,chr8,1701416,1701417,+,0
ENCFF959WCA,chr8,1701417,1701418,-,0
ENCFF959WCA,chr8,1701419,1701420,+,0
ENCFF959WCA,chr8,1701420,1701421,-,0
ENCFF959WCA,chr8,1701430,1701431,+,0
ENCFF959WCA,chr8,1701431,1701432,-,0
ENCFF959WCA,chr8,1701433,1701434,+,0
ENCFF959WCA,chr8,1701434,1701435,-,0
ENCFF959WCA,chr8,1701439,1701440,+,0
ENCFF959WCA,chr8,1701440,1701441,-,0
ENCFF959WCA,chr8,1701447,1701448,+,0
ENCFF959WCA,chr8,1701448,1701449,-,0
ENCFF959WCA,chr8,1701451,1701452,+,0
ENCFF959WCA,chr8,1701452,1701453,-,0
ENCFF959WCA,chr8,1701462,1701463,+,0
ENCFF959WCA,chr8,1701463,1701464,-,0
ENCFF959WCA,chr8,1701464,1701465,+,0
ENCFF959WCA,chr8,1701465,1701466,-,0
ENCFF959WCA,chr8,1701467,1701468,+,0
ENCFF959WCA,chr8,1701468,1701469,-,0
ENCFF959WCA,chr8,1701470,1701471,+,0
ENCFF959WCA,chr8,1701471,1701472,-,0
ENCFF959WCA,chr8,1701498,1701499,+,0
ENCFF959WCA,chr8,1701499,1701500,-,0
ENCFF959WCA,chr8,1701507,1701508,+,0
ENCFF959WCA,chr8,1701508,1701509,-,0
ENCFF959WCA,chr8,1701513,1701514,+,25
ENCFF959WCA,chr8,1701514,1701515,-,0
ENCFF959WCA,chr8,1701519,1701520,+,0
ENCFF959WCA,chr8,1701520,1701521,-,0
ENCFF959WCA,chr8,1701521,1701522,+,0
ENCFF959WCA,chr8,1701522,1701523,-,15
ENCFF959WCA,chr8,1701528,1701529,+,0
ENCFF959WCA,chr8,1701529,1701530,-,6
ENCFF959WCA,chr8,1701530,1701531,+,0
ENCFF959WCA,chr8,1701531,1701532,-,12
ENCFF959WCA,chr8,1701535,1701536,+,40
ENCFF959WCA,chr8,1701536,1701537,-,11
ENCFF959WCA,chr8,1701544,1701545,+,0
ENCFF959WCA,chr8,1701545,1701546,-,5
ENCFF959WCA,chr8,1701549,1701550,+,0
ENCFF959WCA,chr8,1701550,1701551,-,0
ENCFF959WCA,chr8,1701551,1701552,+,0
ENCFF959WCA,chr8,1701552,1701553,-,0
ENCFF959WCA,chr8,1701555,1701556,+,40
ENCFF959WCA,chr8,1701556,1701557,-,0
ENCFF959WCA,chr8,1701558,1701559,+,0
ENCFF959WCA,chr8,1701559,1701560,-,0
ENCFF959WCA,chr8,1701573,1701574,+,0
ENCFF959WCA,chr8,1701574,1701575,-,0
ENCFF959WCA,chr8,1701580,1701581,+,0
ENCFF959WCA,chr8,1701581,1701582,-,0
ENCFF959WCA,chr8,1701582,1701583,+,0
ENCFF959WCA,chr8,1701583,1701584,-,0
ENCFF959WCA,chr8,1701585,1701586,+,0
ENCFF959WCA,chr8,1701586,1701587,-,5
ENCFF959WCA,chr8,1701591,1701592,+,0
ENCFF959WCA,chr8,1701592,1701593,-,0
ENCFF959WCA,chr8,1701625,1701626,+,0
ENCFF959WCA,chr8,1701626,1701627,-,11
ENCFF959WCA,chr8,1701667,1701668,+,50
ENCFF959WCA,chr8,1701668,1701669,-,38
ENCFF959WCA,chr8,1701686,1701687,+,100
ENCFF959WCA,chr8,1701687,1701688,-,63
ENCFF959WCA,chr8,1701701,1701702,+,100
ENCFF959WCA,chr8,1701702,1701703,-,93
ENCFF959WCA,chr8,1701704,1701705,+,47
ENCFF959WCA,chr8,1701705,1701706,-,63
ENCFF959WCA,chr8,1701804,1701805,+,50
ENCFF959WCA,chr8,1701805,1701806,-,43
ENCFF959WCA,chr8,1701868,1701869,+,100
ENCFF959WCA,chr8,1701869,1701870,-,100
ENCFF959WCA,chr8,1701894,1701895,+,50
ENCFF959WCA,chr8,1701895,1701896,-,55
ENCFF959WCA,chr8,1701902,1701903,+,100
ENCFF959WCA,chr8,1701903,1701904,-,80
ENCFF959WCA,chr8,1701923,1701924,+,100
ENCFF959WCA,chr8,1701924,1701925,-,44
ENCFF959WCA,chr8,1701928,1701929,+,50
ENCFF959WCA,chr8,1701929,1701930,-,29
ENCFF959WCA,chr8,1701933,1701934,+,100
ENCFF959WCA,chr8,1701934,1701935,-,100
ENCFF959WCA,chr8,1701956,1701957,+,100
ENCFF959WCA,chr8,1701957,1701958,-,100
ENCFF959WCA,chr8,1701969,1701970,+,100
ENCFF959WCA,chr8,1701970,1701971,-,100
ENCFF959WCA,chr8,1702005,1702006,+,100
ENCFF959WCA,chr8,1702006,1702007,-,100
ENCFF959WCA,chr8,1702030,1702031,+,100
ENCFF959WCA,chr8,1702031,1702032,-,100
ENCFF959WCA,chr8,1702033,1702034,+,67
ENCFF959WCA,chr8,1702034,1702035,-,82
ENCFF959WCA,chr8,1702057,1702058,+,100
ENCFF959WCA,chr8,1702058,1702059,-,100
ENCFF959WCA,chr8,1702077,1702078,+,69
ENCFF959WCA,chr8,1702078,1702079,-,27
ENCFF959WCA,chr8,1702090,1702091,+,100
ENCFF959WCA,chr8,1702091,1702092,-,100
ENCFF959WCA,chr8,1702142,1702143,+,96
ENCFF959WCA,chr8,1702143,1702144,-,95
ENCFF959WCA,chr8,1702144,1702145,+,100
ENCFF959WCA,chr8,1702145,1702146,-,100
ENCFF959WCA,chr8,1702163,1702164,+,92
ENCFF959WCA,chr8,1702164,1702165,-,100
ENCFF959WCA,chr8,1702247,1702248,+,96
ENCFF959WCA,chr8,1702248,1702249,-,74
ENCFF959WCA,chr8,1702282,1702283,+,100
ENCFF959WCA,chr8,1702283,1702284,-,100
ENCFF959WCA,chr8,1702377,1702378,+,90
ENCFF959WCA,chr8,1702378,1702379,-,70
ENCFF959WCA,chr8,1702542,1702543,+,97
ENCFF959WCA,chr8,1702543,1702544,-,70
ENCFF959WCA,chr8,1702651,1702652,+,100
ENCFF959WCA,chr8,1702652,1702653,-,90
ENCFF959WCA,chr8,1702673,1702674,+,16
ENCFF959WCA,chr8,1702674,1702675,-,5
ENCFF959WCA,chr8,1702739,1702740,+,77
ENCFF959WCA,chr8,1702740,1702741,-,46
ENCFF959WCA,chr8,1702763,1702764,+,100
ENCFF959WCA,chr8,1702764,1702765,-,100
ENCFF959WCA,chr8,1702787,1702788,+,65
ENCFF959WCA,chr8,1702788,1702789,-,38
ENCFF959WCA,chr8,1702841,1702842,+,100
ENCFF959WCA,chr8,1702842,1702843,-,100
ENCFF959WCA,chr8,1702848,1702849,+,100
ENCFF959WCA,chr8,1702849,1702850,-,100
ENCFF959WCA,chr8,1702889,1702890,+,64
ENCFF959WCA,chr8,1702890,1702891,-,83
ENCFF959WCA,chr8,1702934,1702935,+,64
ENCFF959WCA,chr8,1702935,1702936,-,75
ENCFF959WCA,chr8,1702961,1702962,+,63
ENCFF959WCA,chr8,1702962,1702963,-,80
ENCFF959WCA,chr8,1703005,1703006,+,92
ENCFF959WCA,chr8,1703006,1703007,-,76
ENCFF959WCA,chr8,1703019,1703020,+,100
ENCFF959WCA,chr8,1703020,1703021,-,100
ENCFF959WCA,chr8,1703023,1703024,+,92
ENCFF959WCA,chr8,1703024,1703025,-,82
ENCFF959WCA,chr8,1703030,1703031,+,100
ENCFF959WCA,chr8,1703031,1703032,-,94
ENCFF959WCA,chr8,1703044,1703045,+,100
ENCFF959WCA,chr8,1703045,1703046,-,94
ENCFF959WCA,chr8,1703046,1703047,+,100
ENCFF959WCA,chr8,1703047,1703048,-,94
ENCFF959WCA,chr8,1703061,1703062,+,100
ENCFF959WCA,chr8,1703062,1703063,-,100
ENCFF959WCA,chr8,1703144,1703145,+,79
ENCFF959WCA,chr8,1703145,1703146,-,67
ENCFF959WCA,chr8,1703275,1703276,+,18
ENCFF959WCA,chr8,1703276,1703277,-,23
ENCFF959WCA,chr8,1703406,1703407,+,90
ENCFF959WCA,chr8,1703407,1703408,-,86
ENCFF959WCA,chr8,1703415,1703416,+,100
ENCFF959WCA,chr8,1703416,1703417,-,94
ENCFF959WCA,chr8,1703462,1703463,+,95
ENCFF959WCA,chr8,1703463,1703464,-,87
ENCFF959WCA,chr8,1703592,1703593,+,100
ENCFF959WCA,chr8,1703593,1703594,-,100
ENCFF959WCA,chr8,1703632,1703633,+,100
ENCFF959WCA,chr8,1703633,1703634,-,97
ENCFF959WCA,chr8,1703877,1703878,+,96
ENCFF959WCA,chr8,1703878,1703879,-,84
ENCFF959WCA,chr8,1703880,1703881,+,75
ENCFF959WCA,chr8,1703881,1703882,-,63
ENCFF959WCA,chr8,1703897,1703898,+,43
ENCFF959WCA,chr8,1703898,1703899,-,83
ENCFF959WCA,chr8,1703911,1703912,+,81
ENCFF959WCA,chr8,1703912,1703913,-,80
ENCFF959WCA,chr8,1703946,1703947,+,72
ENCFF959WCA,chr8,1703947,1703948,-,52
ENCFF959WCA,chr8,1703985,1703986,+,57
ENCFF959WCA,chr8,1703986,1703987,-,84
ENCFF959WCA,chr8,1704046,1704047,+,96
ENCFF959WCA,chr8,1704047,1704048,-,79
ENCFF959WCA,chr8,1704123,1704124,+,66
ENCFF959WCA,chr8,1704124,1704125,-,67
ENCFF959WCA,chr8,1704172,1704173,+,77
ENCFF959WCA,chr8,1704173,1704174,-,96
ENCFF959WCA,chr8,1704175,1704176,+,93
ENCFF959WCA,chr8,1704176,1704177,-,83
ENCFF959WCA,chr8,1704188,1704189,+,91
ENCFF959WCA,chr8,1704189,1704190,-,100
ENCFF959WCA,chr8,1704241,1704242,+,89
ENCFF959WCA,chr8,1704242,1704243,-,63
ENCFF959WCA,chr8,1704369,1704370,+,92
ENCFF959WCA,chr8,1704370,1704371,-,79
ENCFF959WCA,chr8,1704437,1704438,+,82
ENCFF959WCA,chr8,1704438,1704439,-,89
ENCFF959WCA,chr8,1704446,1704447,+,90
ENCFF959WCA,chr8,1704447,1704448,-,91
ENCFF959WCA,chr8,1704494,1704495,+,82
ENCFF959WCA,chr8,1704495,1704496,-,91
ENCFF959WCA,chr8,1704501,1704502,+,94
ENCFF959WCA,chr8,1704502,1704503,-,92
ENCFF959WCA,chr8,1704511,1704512,+,71
ENCFF959WCA,chr8,1704512,1704513,-,68
ENCFF959WCA,chr8,1704546,1704547,+,88
ENCFF959WCA,chr8,1704547,1704548,-,82
ENCFF959WCA,chr8,1704808,1704809,+,90
ENCFF959WCA,chr8,1704809,1704810,-,96
ENCFF959WCA,chr8,1704948,1704949,+,63
ENCFF959WCA,chr8,1704949,1704950,-,56
ENCFF959WCA,chr8,1704970,1704971,+,56
ENCFF959WCA,chr8,1704971,1704972,-,52
ENCFF959WCA,chr8,1705004,1705005,+,85
ENCFF959WCA,chr8,1705005,1705006,-,81
ENCFF959WCA,chr8,1705012,1705013,+,100
ENCFF959WCA,chr8,1705013,1705014,-,90
ENCFF959WCA,chr8,1705014,1705015,+,85
ENCFF959WCA,chr8,1705015,1705016,-,81
ENCFF959WCA,chr8,1705048,1705049,+,88
ENCFF959WCA,chr8,1705049,1705050,-,93
ENCFF959WCA,chr8,1705055,1705056,+,61
ENCFF959WCA,chr8,1705056,1705057,-,67
ENCFF959WCA,chr8,1705114,1705115,+,92
ENCFF959WCA,chr8,1705115,1705116,-,95
ENCFF959WCA,chr8,1705176,1705177,+,40
ENCFF959WCA,chr8,1705177,1705178,-,56
ENCFF959WCA,chr8,1705183,1705184,+,50
ENCFF959WCA,chr8,1705184,1705185,-,78
ENCFF959WCA,chr8,1705238,1705239,+,82
ENCFF959WCA,chr8,1705239,1705240,-,100
ENCFF959WCA,chr8,1705324,1705325,+,100
ENCFF959WCA,chr8,1705325,1705326,-,100
ENCFF959WCA,chr8,1705329,1705330,+,73
ENCFF959WCA,chr8,1705330,1705331,-,100
ENCFF959WCA,chr8,1705371,1705372,+,36
ENCFF959WCA,chr8,1705372,1705373,-,0
ENCFF959WCA,chr8,1705399,1705400,+,0
ENCFF959WCA,chr8,1705400,1705401,-,7
ENCFF959WCA,chr8,1705404,1705405,+,7
ENCFF959WCA,chr8,1705405,1705406,-,7
ENCFF959WCA,chr8,1705469,1705470,+,0
ENCFF959WCA,chr8,1705470,1705471,-,0
ENCFF959WCA,chr8,1705487,1705488,+,100
ENCFF959WCA,chr8,1705488,1705489,-,80
ENCFF959WCA,chr8,1705510,1705511,+,82
ENCFF959WCA,chr8,1705511,1705512,-,80
ENCFF959WCA,chr8,1705518,1705519,+,9
ENCFF959WCA,chr8,1705519,1705520,-,45
ENCFF959WCA,chr8,1705545,1705546,+,56
ENCFF959WCA,chr8,1705546,1705547,-,48
ENCFF959WCA,chr8,1705553,1705554,+,17
ENCFF959WCA,chr8,1705554,1705555,-,42
ENCFF959WCA,chr8,1705627,1705628,+,7
ENCFF959WCA,chr8,1705628,1705629,-,12
ENCFF959WCA,chr8,1705640,1705641,+,0
ENCFF959WCA,chr8,1705641,1705642,-,3
ENCFF959WCA,chr8,1705645,1705646,+,0
ENCFF959WCA,chr8,1705646,1705647,-,0
ENCFF959WCA,chr8,1705771,1705772,+,0
ENCFF959WCA,chr8,1705772,1705773,-,11
ENCFF959WCA,chr8,1705841,1705842,+,3
ENCFF959WCA,chr8,1705842,1705843,-,0
ENCFF959WCA,chr8,1705885,1705886,+,0
ENCFF959WCA,chr8,1705886,1705887,-,0
ENCFF959WCA,chr8,1706049,1706050,+,15
ENCFF959WCA,chr8,1706050,1706051,-,0
ENCFF959WCA,chr8,1706125,1706126,+,52
ENCFF959WCA,chr8,1706126,1706127,-,57
ENCFF959WCA,chr8,1706235,1706236,+,8
ENCFF959WCA,chr8,1706236,1706237,-,5
ENCFF959WCA,chr8,1706389,1706390,+,100
ENCFF959WCA,chr8,1706390,1706391,-,92
ENCFF959WCA,chr8,1706430,1706431,+,63
ENCFF959WCA,chr8,1706431,1706432,-,46
ENCFF959WCA,chr8,1706453,1706454,+,13
ENCFF959WCA,chr8,1706454,1706455,-,0
ENCFF959WCA,chr8,1706475,1706476,+,41
ENCFF959WCA,chr8,1706476,1706477,-,0
ENCFF959WCA,chr8,1706650,1706651,+,48
ENCFF959WCA,chr8,1706651,1706652,-,15
ENCFF959WCA,chr8,1706676,1706677,+,74
ENCFF959WCA,chr8,1706677,1706678,-,70
ENCFF959WCA,chr8,1706746,1706747,+,96
ENCFF959WCA,chr8,1706747,1706748,-,100
ENCFF959WCA,chr8,1706753,1706754,+,100
ENCFF959WCA,chr8,1706754,1706755,-,70
ENCFF959WCA,chr8,1706778,1706779,+,67
ENCFF959WCA,chr8,1706779,1706780,-,95
ENCFF959WCA,chr8,1706805,1706806,+,95
ENCFF959WCA,chr8,1706806,1706807,-,76
ENCFF959WCA,chr8,1706842,1706843,+,68
ENCFF959WCA,chr8,1706843,1706844,-,38
ENCFF959WCA,chr8,1706862,1706863,+,63
ENCFF959WCA,chr8,1706863,1706864,-,67
ENCFF959WCA,chr8,1706889,1706890,+,67
ENCFF959WCA,chr8,1706890,1706891,-,25
ENCFF959WCA,chr8,1706902,1706903,+,69
ENCFF959WCA,chr8,1706903,1706904,-,83
ENCFF959WCA,chr8,1706913,1706914,+,92
ENCFF959WCA,chr8,1706914,1706915,-,77
ENCFF959WCA,chr8,1706977,1706978,+,0
ENCFF959WCA,chr8,1706978,1706979,-,21
ENCFF959WCA,chr8,1707059,1707060,+,32
ENCFF959WCA,chr8,1707060,1707061,-,58
ENCFF959WCA,chr8,1707345,1707346,+,92
ENCFF959WCA,chr8,1707346,1707347,-,95
ENCFF959WCA,chr8,1707355,1707356,+,100
ENCFF959WCA,chr8,1707356,1707357,-,100
ENCFF959WCA,chr8,1707370,1707371,+,91
ENCFF959WCA,chr8,1707371,1707372,-,100
ENCFF959WCA,chr8,1707395,1707396,+,100
ENCFF959WCA,chr8,1707396,1707397,-,74
ENCFF959WCA,chr8,1707485,1707486,+,60
ENCFF959WCA,chr8,1707486,1707487,-,54
ENCFF959WCA,chr8,1707515,1707516,+,78
ENCFF959WCA,chr8,1707516,1707517,-,77
ENCFF959WCA,chr8,1707528,1707529,+,78
ENCFF959WCA,chr8,1707529,1707530,-,93
ENCFF959WCA,chr8,1707546,1707547,+,63
ENCFF959WCA,chr8,1707547,1707548,-,89
ENCFF959WCA,chr8,1707571,1707572,+,100
ENCFF959WCA,chr8,1707572,1707573,-,89
ENCFF959WCA,chr8,1707575,1707576,+,100
ENCFF959WCA,chr8,1707576,1707577,-,100
ENCFF959WCA,chr8,1707585,1707586,+,100
ENCFF959WCA,chr8,1707586,1707587,-,100
ENCFF959WCA,chr8,1707589,1707590,+,100
ENCFF959WCA,chr8,1707590,1707591,-,100
ENCFF959WCA,chr8,1707602,1707603,+,100
ENCFF959WCA,chr8,1707603,1707604,-,92
ENCFF959WCA,chr8,1707608,1707609,+,85
ENCFF959WCA,chr8,1707609,1707610,-,92
ENCFF959WCA,chr8,1707652,1707653,+,25
ENCFF959WCA,chr8,1707653,1707654,-,25
ENCFF959WCA,chr8,1707812,1707813,+,21
ENCFF959WCA,chr8,1707813,1707814,-,24
ENCFF959WCA,chr8,1707903,1707904,+,94
ENCFF959WCA,chr8,1707904,1707905,-,83
ENCFF959WCA,chr8,1707986,1707987,+,73
ENCFF959WCA,chr8,1707987,1707988,-,80
ENCFF959WCA,chr8,1708122,1708123,+,81
ENCFF959WCA,chr8,1708123,1708124,-,94
ENCFF959WCA,chr8,1708128,1708129,+,100
ENCFF959WCA,chr8,1708129,1708130,-,100
ENCFF959WCA,chr8,1708137,1708138,+,100
ENCFF959WCA,chr8,1708138,1708139,-,97
ENCFF959WCA,chr8,1708147,1708148,+,83
ENCFF959WCA,chr8,1708148,1708149,-,100
ENCFF959WCA,chr8,1708172,1708173,+,70
ENCFF959WCA,chr8,1708173,1708174,-,86
ENCFF959WCA,chr8,1708256,1708257,+,4
ENCFF959WCA,chr8,1708257,1708258,-,13
ENCFF959WCA,chr8,1708304,1708305,+,88
ENCFF959WCA,chr8,1708305,1708306,-,87
ENCFF959WCA,chr8,1708476,1708477,+,85
ENCFF959WCA,chr8,1708477,1708478,-,96
ENCFF959WCA,chr8,1708487,1708488,+,95
ENCFF959WCA,chr8,1708488,1708489,-,98
ENCFF959WCA,chr8,1708515,1708516,+,100
ENCFF959WCA,chr8,1708516,1708517,-,100
ENCFF959WCA,chr8,1708529,1708530,+,93
ENCFF959WCA,chr8,1708530,1708531,-,81
ENCFF959WCA,chr8,1708674,1708675,+,100
ENCFF959WCA,chr8,1708675,1708676,-,100
ENCFF959WCA,chr8,1708691,1708692,+,100
ENCFF959WCA,chr8,1708692,1708693,-,100
ENCFF959WCA,chr8,1708696,1708697,+,100
ENCFF959WCA,chr8,1708697,1708698,-,100
ENCFF959WCA,chr8,1708704,1708705,+,70
ENCFF959WCA,chr8,1708705,1708706,-,100
ENCFF959WCA,chr8,1708730,1708731,+,64
ENCFF959WCA,chr8,1708731,1708732,-,0
ENCFF959WCA,chr8,1708782,1708783,+,67
ENCFF959WCA,chr8,1708783,1708784,-,0
ENCFF959WCA,chr8,1708799,1708800,+,67
ENCFF959WCA,chr8,1708800,1708801,-,100
ENCFF959WCA,chr8,1708818,1708819,+,57
ENCFF959WCA,chr8,1708819,1708820,-,100
ENCFF959WCA,chr8,1708939,1708940,+,85
ENCFF959WCA,chr8,1708940,1708941,-,100
ENCFF959WCA,chr8,1708956,1708957,+,81
ENCFF959WCA,chr8,1708957,1708958,-,75
ENCFF959WCA,chr8,1709267,1709268,+,50
ENCFF959WCA,chr8,1709268,1709269,-,21
ENCFF959WCA,chr8,1709674,1709675,+,74
ENCFF959WCA,chr8,1709675,1709676,-,80
ENCFF959WCA,chr8,1709719,1709720,+,25
ENCFF959WCA,chr8,1709720,1709721,-,50
ENCFF959WCA,chr8,1709745,1709746,+,15
ENCFF959WCA,chr8,1709746,1709747,-,0
ENCFF959WCA,chr8,1709793,1709794,+,0
ENCFF959WCA,chr8,1709794,1709795,-,0
ENCFF959WCA,chr8,1709834,1709835,+,32
ENCFF959WCA,chr8,1709835,1709836,-,0
ENCFF959WCA,chr8,1709843,1709844,+,37
ENCFF959WCA,chr8,1709844,1709845,-,0
ENCFF959WCA,chr8,1710236,1710237,+,88
ENCFF959WCA,chr8,1710237,1710238,-,89
ENCFF959WCA,chr8,1710250,1710251,+,33
ENCFF959WCA,chr8,1710251,1710252,-,40
ENCFF959WCA,chr8,1710294,1710295,+,41
ENCFF959WCA,chr8,1710295,1710296,-,62
ENCFF959WCA,chr8,1710352,1710353,+,88
ENCFF959WCA,chr8,1710353,1710354,-,88
ENCFF959WCA,chr8,1710586,1710587,+,22
ENCFF959WCA,chr8,1710587,1710588,-,20
ENCFF959WCA,chr8,1710628,1710629,+,82
ENCFF959WCA,chr8,1710629,1710630,-,45
ENCFF959WCA,chr8,1710757,1710758,+,0
ENCFF959WCA,chr8,1710758,1710759,-,0
ENCFF959WCA,chr8,1710881,1710882,+,0
ENCFF959WCA,chr8,1710882,1710883,-,25
ENCFF959WCA,chr8,1711127,1711128,+,23
ENCFF959WCA,chr8,1711128,1711129,-,55
ENCFF959WCA,chr8,1711251,1711252,+,0
ENCFF959WCA,chr8,1711252,1711253,-,0
ENCFF959WCA,chr8,1711433,1711434,+,67
ENCFF959WCA,chr8,1711434,1711435,-,75
ENCFF959WCA,chr8,1711557,1711558,+,50
ENCFF959WCA,chr8,1711558,1711559,-,24
ENCFF959WCA,chr8,1711613,1711614,+,38
ENCFF959WCA,chr8,1711614,1711615,-,21
ENCFF959WCA,chr8,1711990,1711991,+,50
ENCFF959WCA,chr8,1711991,1711992,-,70
ENCFF959WCA,chr8,1712021,1712022,+,95
ENCFF959WCA,chr8,1712022,1712023,-,100
ENCFF959WCA,chr8,1712028,1712029,+,85
ENCFF959WCA,chr8,1712029,1712030,-,100
ENCFF959WCA,chr8,1712080,1712081,+,11
ENCFF959WCA,chr8,1712081,1712082,-,7
ENCFF959WCA,chr8,1712191,1712192,+,100
ENCFF959WCA,chr8,1712192,1712193,-,86
ENCFF959WCA,chr8,1712213,1712214,+,64
ENCFF959WCA,chr8,1712214,1712215,-,46
ENCFF959WCA,chr8,1712243,1712244,+,17
ENCFF959WCA,chr8,1712244,1712245,-,7
ENCFF959WCA,chr8,1712269,1712270,+,57
ENCFF959WCA,chr8,1712270,1712271,-,28
ENCFF959WCA,chr8,1712287,1712288,+,78
ENCFF959WCA,chr8,1712288,1712289,-,92
ENCFF959WCA,chr8,1712332,1712333,+,33
ENCFF959WCA,chr8,1712333,1712334,-,75
ENCFF959WCA,chr8,1712436,1712437,+,63
ENCFF959WCA,chr8,1712437,1712438,-,23
ENCFF959WCA,chr8,1712467,1712468,+,91
ENCFF959WCA,chr8,1712468,1712469,-,100
ENCFF959WCA,chr8,1712480,1712481,+,82
ENCFF959WCA,chr8,1712481,1712482,-,83
ENCFF959WCA,chr8,1712716,1712717,+,100
ENCFF959WCA,chr8,1712717,1712718,-,100
ENCFF959WCA,chr8,1712722,1712723,+,100
ENCFF959WCA,chr8,1712723,1712724,-,25
ENCFF959WCA,chr8,1712932,1712933,+,93
ENCFF959WCA,chr8,1712933,1712934,-,95
ENCFF959WCA,chr8,1712964,1712965,+,75
ENCFF959WCA,chr8,1712965,1712966,-,77
ENCFF959WCA,chr8,1712996,1712997,+,40
ENCFF959WCA,chr8,1712997,1712998,-,42
ENCFF959WCA,chr8,1713223,1713224,+,63
ENCFF959WCA,chr8,1713224,1713225,-,69
ENCFF959WCA,chr8,1713250,1713251,+,68
ENCFF959WCA,chr8,1713251,1713252,-,88
ENCFF959WCA,chr8,1713255,1713256,+,68
ENCFF959WCA,chr8,1713256,1713257,-,100
ENCFF959WCA,chr8,1713295,1713296,+,28
ENCFF959WCA,chr8,1713296,1713297,-,33
ENCFF959WCA,chr8,1713378,1713379,+,59
ENCFF959WCA,chr8,1713379,1713380,-,33
ENCFF959WCA,chr8,1713401,1713402,+,50
ENCFF959WCA,chr8,1713402,1713403,-,81
ENCFF959WCA,chr8,1713423,1713424,+,79
ENCFF959WCA,chr8,1713424,1713425,-,89
ENCFF959WCA,chr8,1713532,1713533,+,57
ENCFF959WCA,chr8,1713533,1713534,-,64
ENCFF959WCA,chr8,1714000,1714001,+,67
ENCFF959WCA,chr8,1714001,1714002,-,68
ENCFF959WCA,chr8,1714014,1714015,+,75
ENCFF959WCA,chr8,1714015,1714016,-,60
ENCFF959WCA,chr8,1714075,1714076,+,59
ENCFF959WCA,chr8,1714076,1714077,-,86
ENCFF959WCA,chr8,1714091,1714092,+,86
ENCFF959WCA,chr8,1714092,1714093,-,54
ENCFF959WCA,chr8,1714135,1714136,+,75
ENCFF959WCA,chr8,1714136,1714137,-,33
ENCFF959WCA,chr8,1714167,1714168,+,33
ENCFF959WCA,chr8,1714168,1714169,-,80
ENCFF959WCA,chr8,1714345,1714346,+,35
ENCFF959WCA,chr8,1714346,1714347,-,83
ENCFF959WCA,chr8,1714492,1714493,+,48
ENCFF959WCA,chr8,1714493,1714494,-,14
ENCFF959WCA,chr8,1714664,1714665,+,27
ENCFF959WCA,chr8,1714665,1714666,-,73
ENCFF959WCA,chr8,1714774,1714775,+,76
ENCFF959WCA,chr8,1714775,1714776,-,75
ENCFF959WCA,chr8,1714974,1714975,+,33
ENCFF959WCA,chr8,1714975,1714976,-,67
ENCFF959WCA,chr8,1715040,1715041,+,80
ENCFF959WCA,chr8,1715041,1715042,-,86
ENCFF959WCA,chr8,1715052,1715053,+,93
ENCFF959WCA,chr8,1715053,1715054,-,73
ENCFF959WCA,chr8,1715081,1715082,+,75
ENCFF959WCA,chr8,1715082,1715083,-,80
ENCFF959WCA,chr8,1715105,1715106,+,80
ENCFF959WCA,chr8,1715106,1715107,-,75
ENCFF959WCA,chr8,1715113,1715114,+,50
ENCFF959WCA,chr8,1715114,1715115,-,50
ENCFF959WCA,chr8,1715226,1715227,+,40
ENCFF959WCA,chr8,1715227,1715228,-,33
ENCFF959WCA,chr8,1715290,1715291,+,43
ENCFF959WCA,chr8,1715291,1715292,-,33
ENCFF959WCA,chr8,1715487,1715488,+,62
ENCFF959WCA,chr8,1715488,1715489,-,63
ENCFF959WCA,chr8,1715573,1715574,+,0
ENCFF959WCA,chr8,1715574,1715575,-,11
ENCFF959WCA,chr8,1715599,1715600,+,45
